void,Reff,ratio,dist,y_major,y_inter,y_minor,D,Dc
799,14.57782076623582,1.3506982668681158,153.33978470400635,-3.184616673990191e-07,6.839334745032512e-08,9.188107889809132e-08,-4.1034274629711043e-07,-2.34877314477662e-08
800,14.241767543626077,1.4090439033793514,235.50584584567147,-3.3861732760401055e-07,7.055181198024212e-08,-5.927965929456314e-07,2.541792653416208e-07,6.633484049258735e-07
801,13.460534960284743,1.404289257820368,306.9496447874071,4.940866249839151e-07,2.0333432591128643e-07,3.100183338015727e-07,1.840682911823424e-07,-1.0668400789028626e-07
806,14.613757744903774,1.4131814509048461,271.61952361281135,-2.2313399850826912e-07,-3.2384720056317335e-07,-3.455011689556137e-08,-1.8858388161270775e-07,-2.89297083667612e-07
808,15.505537394896828,1.3168377697944347,256.4218526178173,-2.36411402180466e-07,-2.192698249459135e-07,2.628493465951958e-07,-4.992607487756618e-07,-4.821191715411093e-07
810,14.478025118739064,1.3487902106087384,238.20862231208687,-7.545489301961223e-08,-3.060083340824545e-08,-3.214917195775552e-07,2.4603682655794296e-07,2.9089088616930973e-07
811,14.17731146890862,1.3606902366613813,196.40898972832085,3.6768218165016006e-08,8.488781021369095e-08,1.2363962721650608e-06,-1.199628054000045e-06,-1.1515084619513698e-06
812,14.245247559368032,1.3535913934090316,290.00707712813977,-2.577961060305818e-07,1.0104170141174352e-07,-3.1040873219128465e-07,5.261262616070284e-08,4.1145043360302814e-07
813,14.064711863900206,1.4162212484433723,101.72515020565032,-1.4721167523256935e-07,1.340406889720953e-07,8.782251503008704e-08,-2.350341902626564e-07,4.6218173942008266e-08
814,14.348141867311991,1.363288190913426,190.80114037525775,3.823337009486488e-08,-2.3031195039705668e-07,6.615741252174379e-08,-2.792404242687891e-08,-2.964693629188005e-07
815,14.917174972801524,1.3931274510862324,272.56186474605573,1.0382686153124749e-07,1.89371952364213e-07,-1.0832797564146197e-08,1.1465965909539369e-07,2.002047499283592e-07
821,14.792139420742762,1.3009429599294273,241.23262749026614,-1.8532873988682852e-07,-1.36035286082898e-07,-1.1639030388553397e-07,-6.893843600129456e-08,-1.9644982197364026e-08
822,14.833999387586136,1.3500233604675134,269.06134242134334,-6.933300024750769e-09,9.11453877699015e-08,-2.2201006140195046e-07,2.150767613771997e-07,3.1315544917185196e-07
823,14.728020917052003,1.304432798239992,310.158301167315,-5.286436216132515e-08,5.545942860593101e-08,-3.934166182358175e-08,-1.3522700337743401e-08,9.480109042951276e-08
825,14.493142266634464,1.500766546892302,303.3925959680681,1.7390081303526714e-07,-5.0060042162338e-08,1.1184955309272116e-07,6.205125994254599e-08,-1.6190959525505916e-07
828,13.858904587283018,1.3546181174179424,253.99005908640441,-4.464893954331295e-07,2.265750935626695e-08,-2.6875741358107595e-07,-1.7773198185205355e-07,2.914149229373429e-07
835,14.096713753576363,1.3625286137512143,221.45598003722213,2.1477633266113963e-07,1.5247758113591452e-07,2.0648610098587336e-08,1.941277225625523e-07,1.318289710373272e-07
836,15.054865733344744,1.3052844864121333,79.47562936969226,9.735434612172494e-08,-6.439824182382437e-08,9.293713982165777e-08,4.417206300067177e-09,-1.5733538164548212e-07
837,13.89127186641048,1.3722854371253108,243.46573952708565,-8.015243235893641e-08,1.567100087377577e-07,-1.6967669197745202e-08,-6.318476316119121e-08,1.736776779355029e-07
838,13.974403984201954,1.3406097020490153,124.24737976703608,-2.3249637298149534e-07,-1.1700056497391942e-07,-3.145755218960745e-07,8.207914891457918e-08,1.975749569221551e-07
842,14.988038664529828,1.3441216424814026,256.99540321458755,-3.416262747581751e-07,-2.8233856723080056e-07,-1.7310735847127462e-07,-1.685189162869005e-07,-1.0923120875952594e-07
843,14.558117100969913,1.3331773600376593,126.59682639598748,-3.5404732066732696e-07,2.1647534005284377e-07,7.886082680057973e-07,-1.1426555886731243e-06,-5.721329279529535e-07
844,14.51974152989137,1.3232246572706061,145.17817002630613,5.521442530739994e-10,2.0203835091894244e-07,-2.278791461919372e-08,2.334005887226772e-08,2.2482626553813616e-07
846,14.746421926613849,1.3143401574313751,306.5373055198226,-1.4138329505942693e-07,-3.151856117278396e-07,-3.107201456782273e-07,1.6933685061880036e-07,-4.4654660496123115e-09
850,13.813234861420083,1.4322810850498782,143.0572907931558,-1.6612191089688925e-07,2.2930765448869152e-09,-3.368469020979185e-08,-1.3243722068709742e-07,3.5977766754678766e-08
866,13.93677489890744,1.4184865407888028,132.34724088799973,2.2500470871676219e-07,2.6606888742208656e-07,-7.180548322134582e-08,2.96810191938108e-07,3.378743706434324e-07
867,13.59362419662292,1.5516575011861389,170.97259942133942,-1.8850388268791736e-07,-3.5023299130195446e-07,-2.5778282034558466e-07,6.92789376576673e-08,-9.24501709563698e-08
870,12.898024982130686,1.3801410676141845,292.0744174981544,-4.5239204104720433e-07,-3.9667390831897927e-07,-3.58361452328417e-07,-9.403058871878736e-08,-3.83124559905623e-08
879,13.729072697359555,1.3476661506530332,287.3123286585494,-4.442566306052824e-07,-5.063284960013435e-07,-1.6171312962084678e-07,-2.8254350098443565e-07,-3.4461536638049667e-07
881,14.63485599673246,1.4131342363924388,282.4882078014212,1.1340559493976883e-07,-3.6656223877805205e-07,-6.079371465703163e-07,7.213427415100851e-07,2.4137490779226423e-07
884,13.53464786720678,1.300866867901931,284.2283421938359,-3.1295198947796425e-07,-1.1405579550691573e-07,-2.425821690406913e-07,-7.036982043727297e-08,1.2852637353377555e-07
888,14.67976299786621,1.3258954332951995,183.37239575653228,-1.9774635021511548e-07,5.21018972083383e-07,2.130435986624211e-07,-4.1078994887753657e-07,3.0797537342096186e-07
893,14.197831078270529,1.3025352506632888,306.0399714226866,3.0704467148402166e-07,3.817375182047716e-07,-1.7157736117791767e-07,4.786220326619394e-07,5.533148793826893e-07
896,14.355757721580856,1.300799304232581,258.3304329984532,-4.558980651773376e-07,7.767469530981521e-07,-3.6368662923064866e-07,-9.221143594668894e-08,1.1404335823288008e-06
898,13.695091436204365,1.3439074771802748,284.4026889120708,-1.9300119307052791e-07,-2.7168356978541695e-07,-5.948095003483118e-07,4.0180830727778384e-07,3.231259305628948e-07
900,13.782779754918998,1.3402763904058386,177.4008811878354,-1.543712258922455e-07,-3.5500043144585826e-07,-1.9264166006190282e-08,-1.3510705988605522e-07,-3.35736265439668e-07
913,13.84509416813964,1.385191858230233,306.9105148427373,-2.101285265325545e-08,-2.186653801307371e-07,-4.2270966071724536e-07,4.016968080639899e-07,2.0404428058650825e-07
919,14.41615344335514,1.4707330141371966,298.7956321299524,-1.8246830406565692e-07,-1.3360226121634545e-07,-4.074535514209595e-07,2.249852473553026e-07,2.738512902046141e-07
920,13.756424635613753,1.3476969831891186,247.37376153366728,2.0464704932574424e-08,-5.076883498425732e-08,8.38410056392221e-08,-6.337630070664768e-08,-1.3460984062347942e-07
925,15.016755079880111,1.4194318641013477,305.7651310880856,6.437053256791928e-07,-1.0494552904647417e-06,-2.627469029857001e-07,9.064522286648929e-07,-7.867083874790416e-07
928,13.298320820820228,1.4471298786966968,207.5206339739095,-2.5880134718161388e-08,9.235833764383331e-08,1.937586970559828e-07,-2.196388317741442e-07,-1.014003594121495e-07
930,13.935307187490483,1.392924598981488,290.5860754325639,-2.067288730251365e-07,2.906567158697729e-09,-5.687403347093124e-07,3.620114616841759e-07,5.716469018680102e-07
932,14.31816819675949,1.3431709068303606,314.1966002119458,-3.973473081767002e-07,7.395228136797029e-08,-1.4749681926256816e-08,-3.825976262504434e-07,8.87019632942271e-08
939,14.363920338700575,1.3014702994503198,296.65756757876886,-1.2279251375859984e-07,-4.716473213782796e-07,8.129428044156053e-07,-9.357353181742051e-07,-1.284590125793885e-06
944,13.416366500386042,1.4020054554220416,138.8920772672723,1.1760238987934771e-07,-5.486283285999098e-08,-6.522326167269637e-08,1.828256515520441e-07,1.0360428812705388e-08
945,13.090258755570805,1.3209634306689324,161.23034155273615,-1.2803793652273257e-07,-2.9273367180841193e-07,-1.8757293965260087e-07,5.9535003129868303e-08,-1.0516073215581105e-07
946,12.536098719855952,1.4413350343380045,243.76685744092234,-5.704213576736304e-08,-1.8919110429250678e-07,-1.8446955695036185e-07,1.274274211829988e-07,-4.721547342144935e-09
948,13.884845466110974,1.3315618655700387,311.2733369971034,-1.8337753870944545e-07,2.5031823145661966e-07,1.82407265057725e-07,-3.6578480376717044e-07,6.791096639889464e-08
950,13.923121811434957,1.3513863217752404,290.8242993195897,-1.581880027961554e-07,2.1019128546046316e-07,9.276852882427194e-08,-2.5095653162042737e-07,1.1742275663619122e-07
951,13.7342322756373,1.3503517455036738,241.6732676456792,2.35106947662472e-07,-3.2253955806276177e-07,-1.882503652784751e-07,4.233573129409471e-07,-1.3428919278428668e-07
952,13.452311175506958,1.4818258230140742,194.95659704783125,1.6633152113037488e-07,3.5568638432486545e-07,8.74351069847212e-08,7.889641414565368e-08,2.6825127734014425e-07
957,12.654377983261496,1.3018390910106141,175.77817343878147,2.9346969285122204e-07,-1.2824495067104163e-07,6.530415077063154e-07,-3.5957181485509336e-07,-7.81286458377357e-07
960,12.717383513605892,1.3377814148421139,265.94041845366024,7.167739784390628e-08,2.644341963171767e-07,6.40209036943378e-07,-5.685316390994717e-07,-3.7577484062620126e-07
961,13.673926822944065,1.4179162582254807,227.4803391601237,7.214988078134595e-08,7.803914452762494e-08,8.771907275831782e-08,-1.5569191976971868e-08,-9.679928230692872e-09
962,13.69737532984534,1.4775489242237734,248.073816558628,5.8141695142733056e-08,4.2093242934921664e-08,-3.501861817911128e-08,9.316031332184434e-08,7.711186111403294e-08
963,13.53932799577046,1.3566418112568137,302.1992059231913,-4.042409371779247e-07,2.79045414799574e-07,2.7004055236507315e-07,-6.742814895429978e-07,9.004862434500846e-09
968,12.826227524080092,1.3344339426074565,226.6100103549891,-3.4843562865005494e-08,-2.2640103506780285e-07,-3.858202752918979e-08,3.738464664184295e-09,-1.8781900753861305e-07
971,13.389108637453026,1.3221635529381646,239.55212876610983,1.2439552168622258e-07,2.7543080540813487e-07,2.5308033270877104e-07,-1.2868481102254846e-07,2.235047269936382e-08
972,13.456856915294544,1.359854012877105,317.5916831573998,5.283628360545614e-07,5.159673663969638e-07,9.369925771684912e-08,4.3466357833771226e-07,4.222681086801147e-07
978,14.106328687379738,1.3549916355155809,280.27518788918184,-4.072615094500564e-07,-1.5509288234607801e-07,-4.861874221824332e-07,7.892591273237685e-08,3.3109453983635523e-07
979,14.099695031200977,1.4126983302904499,279.8024927418188,-1.8540570409389122e-07,-2.1381791292060182e-07,8.51271096133668e-08,-2.70532813707258e-07,-2.989450225339686e-07
980,14.211428811413215,1.3289647943916567,151.68993302695213,4.7504254578132613e-07,-2.7582653836512002e-08,-1.5437159721275826e-07,6.294141429940843e-07,1.2678894337624625e-07
982,13.67058810795486,1.3217662349211756,285.3466244804287,-1.0199043970040624e-07,7.268958610000922e-07,1.274436163420952e-07,-2.2943405604250142e-07,5.99452244657997e-07
986,13.885203808868114,1.3288024363855457,297.7565254426344,1.791639381556573e-07,-6.545325004685053e-08,-1.0460915764230754e-07,2.837730957979648e-07,3.9155907595457005e-08
987,13.1274655715383,1.3971237235032017,218.44410034607475,8.560398251808522e-09,8.962494982775052e-08,5.188850946575056e-07,-5.10324696405697e-07,-4.292601448297551e-07
990,13.335051998435077,1.3400449377722388,302.85090589153356,3.981197620496622e-07,2.536109320096318e-07,1.0249977406415344e-07,2.9561998798550875e-07,1.511111579454784e-07
992,12.933139705523292,1.3199221556751901,166.76205997721488,2.912904892952999e-07,1.630671399436449e-07,2.2060063821128784e-08,2.6923042547417115e-07,1.4100707612251611e-07
999,14.190712364644051,1.3485643070028852,242.49313573907375,3.588683247298591e-07,-2.439304547961739e-09,1.8309055240919346e-07,1.7577777232066565e-07,-1.855298569571552e-07
1004,13.57052104317443,1.394137907632386,219.91139971675815,-9.798461549223679e-08,2.240611680552192e-07,8.956971864999065e-08,-1.8755433414222743e-07,1.3449144940522855e-07
1005,13.801253932532216,1.3112620023325745,249.6066476016657,-3.1707152158904607e-07,-2.0786242801465018e-07,1.984845927844748e-07,-5.155561143735208e-07,-4.06347020799125e-07
1006,13.146348534490478,1.3297036174084393,302.2614875528427,1.0892134182466944e-07,1.2415637634045158e-07,7.682349973137074e-08,3.2097842093298704e-08,4.733287660908084e-08
1008,14.06687300118471,1.3368044296639865,235.92355984648836,1.1251671501154024e-07,5.580869141366471e-08,2.1988617674580117e-07,-1.0736946173426093e-07,-1.6407748533213645e-07
1009,13.41343003880528,1.3352547478246783,314.9186911897808,1.1235186409127993e-07,-3.152721294430085e-07,3.303856028026431e-07,-2.1803373871136316e-07,-6.456577322456516e-07
1023,13.747550778698905,1.4005160232894132,314.6668300372297,3.3250804622726467e-07,2.281720022392847e-07,2.1856243533441672e-07,1.1394561089284795e-07,9.609566904867992e-09
1024,13.923134238776663,1.3975208346089767,308.99856132103486,-3.988498606956392e-08,2.393109654502421e-07,-1.5632853217396685e-08,-2.4252132852167238e-08,2.549438186676388e-07
1025,13.124499905273044,1.4539076069072219,297.44852558008444,1.0433384181885725e-06,5.359632413763055e-07,1.0957478760990526e-06,-5.240945791048018e-08,-5.597846347227471e-07
1030,13.626563531856323,1.4712684640789557,304.0836807969237,-4.576832833794178e-08,-4.4484129716798235e-07,-2.4080027374906773e-07,1.9503194541112595e-07,-2.0404102341891462e-07
1032,13.389452392343768,1.3407037789894125,277.3506800389141,-2.919158266660244e-07,-3.044799014175064e-07,-1.4435714076923726e-07,-1.4755868589678716e-07,-1.6012276064826914e-07
1035,12.828795344747322,1.3179394191060902,296.2580850448604,4.373408335623704e-08,-2.1458041192904113e-07,-1.8613071432636882e-07,2.2986479768260586e-07,-2.8449697602672312e-08
1038,12.208728945920454,1.3228942761565177,232.0234391903533,-3.228475457611068e-07,1.7057376598056406e-08,-1.7924743539068906e-07,-1.4360011037041774e-07,1.9630481198874546e-07
1039,13.183737966240637,1.3173904804822414,259.21652157280465,-3.9591181117332534e-07,-1.9181084078008404e-07,-2.109606333541592e-07,-1.8495117781916615e-07,1.9149792574075147e-08
1043,14.009339359530806,1.3727467138790408,278.5303651122807,-4.6438661146640337e-07,-1.0210645727873828e-07,-1.9649740079308985e-07,-2.678892106733135e-07,9.439094351435157e-08
1044,13.69384124838484,1.4000761179915706,252.2030631075038,-3.336605867723103e-07,1.7695078362416e-07,-3.4026204411973504e-06,3.0689598544250403e-06,3.5795712248215104e-06
1051,12.857090369261348,1.501204073179084,220.24590803971986,4.1576867111319766e-08,-4.3396422884263313e-07,-3.3584265624170024e-07,3.7741952335302e-07,-9.812157260093289e-08
1052,13.294281168283954,1.379685341107833,263.8447280492645,1.1787820293520597e-06,5.824821171083043e-07,5.911555191051732e-07,5.876265102468865e-07,-8.673401996868827e-09
1053,12.965838439918093,1.4741758533778535,309.4928788093857,-3.118362681806506e-07,1.6219755160745478e-07,-2.5744570629562636e-07,-5.439056188502425e-08,4.1964325790308114e-07
1057,13.3591502510718,1.3819143765445547,231.5787430241795,-3.651357982779546e-07,-3.181022321727379e-08,-1.0977304470780764e-07,-2.55362753570147e-07,7.796282149053385e-08
1058,12.98327188224673,1.3033105866330514,244.95405983026478,-4.0291969017324476e-07,1.6130178252073307e-07,-5.247629095829738e-07,1.2184321940972902e-07,6.860646921037068e-07
1059,13.12327400580753,1.391391591602262,260.9891529638188,1.0602891624058182e-07,-5.149226263012712e-08,8.642208483934119e-08,1.9606831401240626e-08,-1.3791434746946832e-07
1063,13.171936256003573,1.342587525466628,288.5242490385762,-3.72188012774241e-08,-3.697575215068407e-07,6.538929495528327e-08,-1.0260809623270737e-07,-4.35146816462124e-07
1070,12.3164546974051,1.5672447813761317,263.38505067925223,-3.8168929218235264e-07,1.2276598291110778e-07,-2.2365442407244713e-07,-1.580348681099055e-07,3.464204069835549e-07
1074,13.03355787937405,1.3856351029056733,316.9560858708785,-6.240429204948252e-07,-3.84086264430782e-07,-1.8692627656024727e-07,-4.3711664393457797e-07,-1.9715998787053473e-07
1076,13.527599941659023,1.352110267501146,294.13352243020586,4.006452142908279e-07,-1.9338407119361188e-07,2.761854035644087e-08,3.7302667393438703e-07,-2.2100261155005274e-07
1077,12.565212918298078,1.3148147286769643,317.19673210199835,-1.8089530301887628e-07,-2.3290104894890853e-07,-3.887238747719051e-07,2.0782857175302884e-07,1.558228258229966e-07
1078,13.19723398025068,1.3374994807844296,227.21262341171806,3.233701456542788e-08,3.7601206033152954e-07,-3.9733290440601276e-08,7.207030500602916e-08,4.157453507721308e-07
1081,14.031255278988992,1.3559658134364387,115.77459715890832,-9.84987048467432e-08,-1.518570544181191e-07,2.404038890448289e-07,-3.389025938915721e-07,-3.92260943462948e-07
1082,13.659662594529314,1.3952920062761738,148.69846356712006,1.323465989525045e-07,-1.1290238220511607e-07,-7.746054752540843e-08,2.0980714647791292e-07,-3.544183467970764e-08
1088,13.303850153719608,1.317557708454972,149.81064032421497,-6.863398388090645e-08,5.15361943547961e-07,4.790271653261676e-07,-5.47661149207074e-07,3.633477822179338e-08
1089,12.61118380253462,1.335569840005073,223.5323855615248,6.896140640131712e-07,-3.258047028733023e-08,4.6127370598540107e-07,2.283403580277701e-07,-4.938541762727313e-07
1091,13.171215529079506,1.350234636431952,97.6206057042427,-2.0715991472912947e-07,6.499690802405274e-08,-4.6553236910028835e-08,-1.6060667781910063e-07,1.1155014493408158e-07
1092,12.222345594993048,1.4057536389983571,293.9666637599503,1.2495682061462773e-07,-5.481374159309835e-07,-2.411086309171346e-07,3.660654515317623e-07,-3.0702878501384894e-07
1099,13.59832602325641,1.5068711559740442,216.5795736868151,-1.4040583552141432e-07,9.566143090972482e-08,5.066276556747958e-08,-1.910686010888939e-07,4.499866534224524e-08
1114,13.319215279690129,1.3347349196749496,215.93636080379036,5.3762217934070435e-08,-1.8905857904145645e-07,-2.9916982073183946e-07,3.529320386659099e-07,1.1011124169038302e-07
1118,12.364574437167994,1.4571842050895953,282.2363502909094,9.103800512653436e-07,3.4737889680684494e-07,1.1235174091317318e-07,7.980283103521705e-07,2.3502715589367176e-07
1120,13.1260796558384,1.4387972170722276,288.85796281032407,-2.972628263816599e-08,-1.6216597443739753e-07,1.396575103432345e-07,-1.6938379298140047e-07,-3.01823484780632e-07
1123,12.790256496760168,1.3429064775578006,103.78849647256784,-7.973906518488839e-08,-7.166009930427452e-08,1.4594315527624204e-09,-8.11984967376508e-08,-7.311953085703693e-08
1126,13.372594120417329,1.349137342600163,198.7959590876683,4.540704393294516e-08,1.5630897447045368e-08,2.8056503835474696e-07,-2.3515799442180179e-07,-2.649341409077016e-07
1127,13.208103251091725,1.3161111028862833,235.78782676981524,-5.51330506804547e-08,-3.037174812339744e-08,-1.881526981407179e-07,1.330196474602632e-07,1.5778095001732045e-07
1131,13.49719598458996,1.3638319771637217,291.6915396466554,-2.559162326416759e-07,2.777231151606322e-07,1.617998624092645e-08,-2.7209621888260235e-07,2.615431289197058e-07
1133,13.68176271805383,1.3775423643886462,237.83601726182042,2.133663260493885e-09,-1.9933048499729054e-07,-4.71205032455009e-07,4.733386957155029e-07,2.718745474577185e-07
1134,13.35501878526214,1.4560975609815305,306.8651629959835,-9.341675991925104e-09,-5.5905097653396826e-08,2.2541348654941864e-08,-3.188302464686697e-08,-7.84464463083387e-08
1141,13.518454498268063,1.302012761920999,269.0600929747158,-2.476173244152049e-07,-3.3898555420261193e-07,-2.2447157124046533e-07,-2.3145753174739554e-08,-1.1451398296214661e-07
1142,13.85104065343751,1.3917584986748135,197.74595960561655,-2.665183895440781e-07,2.897021693058343e-07,2.478708686659094e-07,-5.143892582099874e-07,4.1831300639924923e-08
1144,12.89274137337116,1.3350783600329958,296.28721692626834,2.004791904255495e-07,-2.395919264665367e-07,-3.760332935263151e-07,5.765124839518646e-07,1.364413670597784e-07
1146,13.621488327536555,1.434303342272168,299.95896586050793,3.1975399226896617e-07,3.579979922265032e-07,2.667717161216792e-07,5.2982276147286946e-08,9.122627610482397e-08
1147,13.758348704315544,1.4573550849811954,229.39991505358591,-6.311676342030993e-08,-9.867534648621987e-08,-1.6713529578966593e-07,1.0401853236935599e-07,6.845994930344605e-08
1148,13.24238282621314,1.59271721838358,318.4110771448941,-4.6792797316130966e-08,1.2663657976399583e-07,8.461849420327305e-08,-1.31411291519404e-07,4.201808556072278e-08
1149,13.558356971686829,1.3186753772889306,199.25051806661287,2.4358330877010382e-06,-2.4535429483689197e-07,-2.309057159325699e-09,2.438142144860364e-06,-2.4304523767756625e-07
1151,13.468485245801071,1.4625202103172028,293.4334572310143,5.703966341201533e-08,4.711516467008175e-10,-1.323532231084481e-07,1.8939288652046344e-07,1.328243747551489e-07
1152,13.299849006897189,1.4838178184505264,310.1063881343856,-2.8563184755531818e-08,3.083650525898322e-07,1.6179379768239855e-08,-4.4742564523771676e-08,2.921856728215923e-07
1153,12.652596203136476,1.4553858443228127,233.72934348229094,-1.5636846770487105e-07,-4.780652926033325e-08,-4.569538502258944e-07,3.0058538252102336e-07,4.0914732096556113e-07
1156,12.42567956263508,1.4357902735714045,186.42050182727107,3.527539058526302e-07,-7.70040308906771e-08,-1.7242712237293996e-07,5.251810282255701e-07,9.542309148226286e-08
1160,13.18131061369869,1.3187596910931094,168.38397816601784,-3.041739247265188e-07,-2.4788095506392625e-07,-4.1290483889663925e-07,1.0873091417012045e-07,1.65023883832713e-07
