CVnIdwA  Data  2.590000  21.930000  0.073359  0.034701 0.124487
CVnIdwA  Data  2.590000  21.930000  0.285714  0.147834 0.081623
CVnIdwA  Data  2.590000  21.930000  0.359073  0.273187 0.083447
CVnIdwA  Data  2.590000  21.930000  0.428571  0.392886 0.073415
CVnIdwA  Data  2.590000  21.930000  0.501930  0.503374 0.074327
CVnIdwA  Data  2.590000  21.930000  0.571429  0.708026 0.076607
CVnIdwA  Data  2.590000  21.930000  0.644788  0.901550 0.077519
CVnIdwA  Data  2.590000  21.930000  0.714286  1.030825 0.100319
CVnIdwA  Data  2.590000  21.930000  0.787645  1.135978 0.123575
CVnIdwA  Data  2.590000  21.930000  0.857143  1.111582 0.090287
CVnIdwA  Data  2.590000  21.930000  0.930502  1.008983 0.113087
CVnIdwA  Data  2.590000  21.930000  1.000000  1.000000 0.093935
CVnIdwA  Model 2.960000  24.663900  0.064189  0.093545 0.110688
CVnIdwA  Model 2.960000  24.663900  0.125000  0.180833 0.092037
CVnIdwA  Model 2.960000  24.663900  0.189189  0.270283 0.083523
CVnIdwA  Model 2.960000  24.663900  0.250000  0.351504 0.072576
CVnIdwA  Model 2.960000  24.663900  0.314189  0.432746 0.074198
CVnIdwA  Model 2.960000  24.663900  0.375000  0.505017 0.065278
CVnIdwA  Model 2.960000  24.663900  0.439189  0.576121 0.066088
CVnIdwA  Model 2.960000  24.663900  0.500000  0.638565 0.068116
CVnIdwA  Model 2.960000  24.663900  0.564189  0.699431 0.068927
CVnIdwA  Model 2.960000  24.663900  0.625000  0.752545 0.089199
CVnIdwA  Model 2.960000  24.663900  0.689189  0.804119 0.109877
CVnIdwA  Model 2.960000  24.663900  0.750000  0.849047 0.080279
CVnIdwA  Model 2.960000  24.663900  0.814189  0.892657 0.100552
CVnIdwA  Model 2.960000  24.663900  0.875000  0.930684 0.083523
CVnIdwA  Model 2.960000  24.663900  0.939189  0.967669 0.078657
CVnIdwA  Model 2.960000  24.663900  1.000000  1.000000 0.068521
DDO_210  Data  0.310000  10.637000  0.129032  0.253455 0.078970
DDO_210  Data  0.310000  10.637000  0.258065  0.372003 0.068628
DDO_210  Data  0.310000  10.637000  0.387097  0.488108 0.065808
DDO_210  Data  0.310000  10.637000  0.516129  0.574880 0.057347
DDO_210  Data  0.310000  10.637000  0.645161  0.643603 0.063928
DDO_210  Data  0.310000  10.637000  0.774194  0.762057 0.062048
DDO_210  Data  0.310000  10.637000  0.870968  0.844881 0.070509
DDO_210  Data  0.310000  10.637000  1.000000  1.000000 0.082730
DDO_210  Model 0.310000   9.682360  0.129032  0.187591 0.086756
DDO_210  Model 0.310000   9.682360  0.258065  0.363757 0.075395
DDO_210  Model 0.310000   9.682360  0.387097  0.520901 0.072296
DDO_210  Model 0.310000   9.682360  0.516129  0.656305 0.063001
DDO_210  Model 0.310000   9.682360  0.645161  0.770813 0.070231
DDO_210  Model 0.310000   9.682360  0.774194  0.866980 0.068165
DDO_210  Model 0.310000   9.682360  0.870968  0.928867 0.077460
DDO_210  Model 0.310000   9.682360  1.000000  1.000000 0.090887
DDO_216  Data  0.485323  12.235953  0.185444  0.267981 0.328540
DDO_216  Data  0.485323  12.235953  0.350282  0.681761 0.224748
DDO_216  Data  0.485323  12.235953  0.535726  0.755560 0.210037
DDO_216  Data  0.485323  12.235953  0.700565  0.887303 0.190422
DDO_216  Data  0.485323  12.235953  0.886008  0.957098 0.156915
DDO_216  Data  0.485323  12.235953  1.071452  0.874963 0.162635
DDO_216  Data  0.485323  12.235953  1.236290  0.853305 0.197778
DDO_216  Data  0.485323  12.235953  1.421734  0.856329 0.208402
DDO_216  Data  0.485323  12.235953  1.586573  0.953910 0.204316
DDO_216  Data  0.485323  12.235953  1.772016  0.972707 0.205133
DDO_216  Data  0.485323  12.235953  1.936855  1.047569 0.196961
DDO_216  Data  0.485323  12.235953  2.122298  1.182090 0.259073
DDO_216  Data  0.485323  12.235953  2.307742  1.394742 0.267245
DDO_216  Model 0.485048  11.497328  0.185548  0.409326 0.349646
DDO_216  Model 0.485048  11.497328  0.350480  0.646459 0.239186
DDO_216  Model 0.485048  11.497328  0.536029  0.804925 0.223530
DDO_216  Model 0.485048  11.497328  0.700961  0.892807 0.202656
DDO_216  Model 0.485048  11.497328  0.886509  0.959319 0.166995
DDO_216  Model 0.485048  11.497328  1.072058  1.005790 0.173084
DDO_216  Model 0.485048  11.497328  1.236990  1.036597 0.210484
DDO_216  Model 0.485048  11.497328  1.422538  1.063447 0.221791
DDO_216  Model 0.485048  11.497328  1.587470  1.082425 0.217442
DDO_216  Model 0.485048  11.497328  1.773019  1.099821 0.218312
DDO_216  Model 0.485048  11.497328  1.937951  1.112641 0.209614
DDO_216  Model 0.485048  11.497328  2.123499  1.124801 0.275716
DDO_216  Model 0.485048  11.497328  2.309048  1.135090 0.284414
DDO_53   Data  1.204760  26.903658  0.182609  0.178191 0.096269
DDO_53   Data  1.204760  26.903658  0.282214  0.166371 0.109651
DDO_53   Data  1.204760  26.903658  0.373518  0.316128 0.118943
DDO_53   Data  1.204760  26.903658  0.464823  0.472538 0.104075
DDO_53   Data  1.204760  26.903658  0.556127  0.470159 0.084003
DDO_53   Data  1.204760  26.903658  0.647432  0.570480 0.083260
DDO_53   Data  1.204760  26.903658  0.738736  0.710610 0.119686
DDO_53   Data  1.204760  26.903658  0.838341  0.850033 0.124890
DDO_53   Data  1.204760  26.903658  0.929645  0.948904 0.137899
DDO_53   Data  1.204760  26.903658  1.020950  1.015215 0.154254
DDO_53   Data  1.204760  26.903658  1.112255  0.996556 0.130466
DDO_53   Data  1.204760  26.903658  1.203559  0.812975 0.145705
DDO_53   Data  1.204760  26.903658  1.294863  0.443769 0.189937
DDO_53   Model 1.450000  27.705500  0.075862  0.084572 0.056307
DDO_53   Model 1.450000  27.705500  0.151724  0.168774 0.093483
DDO_53   Model 1.450000  27.705500  0.234483  0.259786 0.106477
DDO_53   Model 1.450000  27.705500  0.310345  0.342075 0.115501
DDO_53   Model 1.450000  27.705500  0.386207  0.422956 0.101063
DDO_53   Model 1.450000  27.705500  0.462069  0.502146 0.081572
DDO_53   Model 1.450000  27.705500  0.537931  0.579416 0.080850
DDO_53   Model 1.450000  27.705500  0.613793  0.654567 0.116222
DDO_53   Model 1.450000  27.705500  0.696552  0.733948 0.121276
DDO_53   Model 1.450000  27.705500  0.772414  0.804212 0.133908
DDO_53   Model 1.450000  27.705500  0.848276  0.871997 0.149790
DDO_53   Model 1.450000  27.705500  0.924138  0.937265 0.126690
DDO_53   Model 1.450000  27.705500  1.000000  1.000000 0.141488
DDO_70   Data  1.366338  30.632708  0.058551  0.120820 0.060393
DDO_70   Data  1.366338  30.632708  0.124420  0.250614 0.045376
DDO_70   Data  1.366338  30.632708  0.182971  0.356459 0.057128
DDO_70   Data  1.366338  30.632708  0.241522  0.451335 0.073777
DDO_70   Data  1.366338  30.632708  0.307391  0.544549 0.096955
DDO_70   Data  1.366338  30.632708  0.365942  0.616123 0.116869
DDO_70   Data  1.366338  30.632708  0.424492  0.678255 0.118501
DDO_70   Data  1.366338  30.632708  0.490362  0.738443 0.102505
DDO_70   Data  1.366338  30.632708  0.548912  0.784629 0.089773
DDO_70   Data  1.366338  30.632708  0.607463  0.825036 0.080306
DDO_70   Data  1.366338  30.632708  0.673333  0.864693 0.080306
DDO_70   Data  1.366338  30.632708  0.731883  0.895615 0.088141
DDO_70   Data  1.366338  30.632708  0.790434  0.923098 0.098261
DDO_70   Data  1.366338  30.632708  0.848985  0.947650 0.097608
DDO_70   Data  1.366338  30.632708  0.914854  0.972291 0.095649
DDO_70   Data  1.366338  30.632708  0.973405  0.991920 0.102178
DDO_70   Data  1.366338  30.632708  1.031955  1.009708 0.107075
DDO_70   Data  1.366338  30.632708  1.097825  1.027813 0.104790
DDO_70   Data  1.366338  30.632708  1.156376  1.042435 0.097282
DDO_70   Data  1.366338  30.632708  1.214926  1.055842 0.085856
DDO_70   Data  1.366338  30.632708  1.280796  1.069648 0.084550
DDO_70   Data  1.366338  30.632708  1.339347  1.080920 0.089773
DDO_70   Data  1.366338  30.632708  1.397897  1.091353 0.102831
DDO_70   Data  1.366338  30.632708  1.463767  1.102201 0.107075
DDO_70   Model 1.830000  38.700001  0.043716  0.095634 0.047804
DDO_70   Model 1.830000  38.700001  0.092896  0.198372 0.035917
DDO_70   Model 1.830000  38.700001  0.136612  0.282152 0.045220
DDO_70   Model 1.830000  38.700001  0.180328  0.357251 0.058398
DDO_70   Model 1.830000  38.700001  0.229508  0.431034 0.076744
DDO_70   Model 1.830000  38.700001  0.273224  0.487687 0.092506
DDO_70   Model 1.830000  38.700001  0.316940  0.536868 0.093798
DDO_70   Model 1.830000  38.700001  0.366120  0.584509 0.081137
DDO_70   Model 1.830000  38.700001  0.409836  0.621067 0.071059
DDO_70   Model 1.830000  38.700001  0.453552  0.653052 0.063566
DDO_70   Model 1.830000  38.700001  0.502732  0.684442 0.063566
DDO_70   Model 1.830000  38.700001  0.546448  0.708917 0.069767
DDO_70   Model 1.830000  38.700001  0.590164  0.730672 0.077778
DDO_70   Model 1.830000  38.700001  0.633880  0.750106 0.077261
DDO_70   Model 1.830000  38.700001  0.683060  0.769610 0.075711
DDO_70   Model 1.830000  38.700001  0.726776  0.785147 0.080879
DDO_70   Model 1.830000  38.700001  0.770492  0.799227 0.084755
DDO_70   Model 1.830000  38.700001  0.819672  0.813558 0.082946
DDO_70   Model 1.830000  38.700001  0.863388  0.825132 0.077003
DDO_70   Model 1.830000  38.700001  0.907104  0.835744 0.067959
DDO_70   Model 1.830000  38.700001  0.956284  0.846672 0.066925
DDO_70   Model 1.830000  38.700001  1.000000  0.855594 0.071059
DDO_70   Model 1.830000  38.700001  1.043716  0.863853 0.081395
DDO_70   Model 1.830000  38.700001  1.092896  0.872439 0.084755
IC_10    Data  0.540000  13.412000  0.259259  0.708321 0.585297
IC_10    Data  0.540000  13.412000  0.296296  0.519013 0.583806
IC_10    Data  0.540000  13.412000  0.333333  0.771921 0.685953
IC_10    Data  0.540000  13.412000  0.370370  0.679690 0.688190
IC_10    Data  0.540000  13.412000  0.407407  0.499702 0.652401
IC_10    Data  0.540000  13.412000  0.444444  0.933269 0.683716
IC_10    Data  0.540000  13.412000  0.481481  1.055845 0.674023
IC_10    Data  0.540000  13.412000  0.518519  1.251118 0.591262
IC_10    Data  0.540000  13.412000  0.555556  1.346257 0.478676
IC_10    Data  0.540000  13.412000  0.592593  1.378467 0.441396
IC_10    Data  0.540000  13.412000  0.629630  1.306442 0.483149
IC_10    Data  0.540000  13.412000  0.666667  1.155309 0.457053
IC_10    Data  0.540000  13.412000  0.703704  0.654339 0.512228
IC_10    Data  0.540000  13.412000  0.740741  0.832538 0.567402
IC_10    Data  0.540000  13.412000  0.777778  0.945571 0.606919
IC_10    Data  0.540000  13.412000  0.814815  1.047495 0.619594
IC_10    Data  0.540000  13.412000  0.851852  1.190277 0.608410
IC_10    Data  0.540000  13.412000  0.888889  1.272517 0.561438
IC_10    Data  0.540000  13.412000  0.925926  1.175291 0.548762
IC_10    Data  0.540000  13.412000  0.962963  1.208396 0.477930
IC_10    Data  0.540000  13.412000  1.000000  1.000000 0.509245
IC_10    Model 0.511329  18.181055  0.117341  0.191095 0.699079
IC_10    Model 0.511329  18.181055  0.156455  0.252145 0.588525
IC_10    Model 0.511329  18.181055  0.195569  0.311108 0.541773
IC_10    Model 0.511329  18.181055  0.234682  0.367663 0.535172
IC_10    Model 0.511329  18.181055  0.273796  0.421583 0.431768
IC_10    Model 0.511329  18.181055  0.312910  0.472736 0.430668
IC_10    Model 0.511329  18.181055  0.352024  0.521065 0.506021
IC_10    Model 0.511329  18.181055  0.391137  0.566584 0.507671
IC_10    Model 0.511329  18.181055  0.430251  0.609349 0.481270
IC_10    Model 0.511329  18.181055  0.469365  0.649456 0.504371
IC_10    Model 0.511329  18.181055  0.508479  0.687034 0.497221
IC_10    Model 0.511329  18.181055  0.547592  0.722213 0.436168
IC_10    Model 0.511329  18.181055  0.586706  0.755149 0.353115
IC_10    Model 0.511329  18.181055  0.625820  0.785977 0.325614
IC_10    Model 0.511329  18.181055  0.664934  0.814848 0.356415
IC_10    Model 0.511329  18.181055  0.704048  0.841898 0.337164
IC_10    Model 0.511329  18.181055  0.743161  0.867265 0.377866
IC_10    Model 0.511329  18.181055  0.782275  0.891076 0.418568
IC_10    Model 0.511329  18.181055  0.821389  0.913445 0.447719
IC_10    Model 0.511329  18.181055  0.860502  0.934484 0.457069
IC_10    Model 0.511329  18.181055  0.899616  0.954290 0.448819
IC_10    Model 0.511329  18.181055  0.938730  0.972958 0.414167
IC_10    Model 0.511329  18.181055  0.977844  0.990575 0.404817
IC_10    Model 0.511329  18.181055  1.016957  1.007213 0.352565
IC_10    Model 0.511329  18.181055  1.056071  1.022955 0.375666
IC_1613  Data  2.000000  15.597000  0.070000  0.268449 0.053857
IC_1613  Data  2.000000  15.597000  0.085000  0.322883 0.170546
IC_1613  Data  2.000000  15.597000  0.095000  0.447907 0.107072
IC_1613  Data  2.000000  15.597000  0.105000  0.398474 0.088479
IC_1613  Data  2.000000  15.597000  0.120000  0.318523 0.123101
IC_1613  Data  2.000000  15.597000  0.130000  0.349106 0.119895
IC_1613  Data  2.000000  15.597000  0.145000  0.342053 0.134000
IC_1613  Data  2.000000  15.597000  0.155000  0.330576 0.115407
IC_1613  Data  2.000000  15.597000  0.165000  0.338142 0.125024
IC_1613  Data  2.000000  15.597000  0.180000  0.334487 0.150670
IC_1613  Data  2.000000  15.597000  0.190000  0.312752 0.180163
IC_1613  Data  2.000000  15.597000  0.200000  0.293774 0.174393
IC_1613  Data  2.000000  15.597000  0.215000  0.238251 0.173751
IC_1613  Data  2.000000  15.597000  0.225000  0.133423 0.160287
IC_1613  Data  2.000000  15.597000  0.250000  0.113996 0.150029
IC_1613  Data  2.000000  15.597000  0.260000  0.249792 0.148747
IC_1613  Data  2.000000  15.597000  0.275000  0.380714 0.150029
IC_1613  Data  2.000000  15.597000  0.285000  0.338206 0.151311
IC_1613  Data  2.000000  15.597000  0.295000  0.263256 0.154517
IC_1613  Data  2.000000  15.597000  0.310000  0.227928 0.134000
IC_1613  Data  2.000000  15.597000  0.320000  0.103161 0.121818
IC_1613  Data  2.000000  15.597000  0.335000  0.054113 0.128230
IC_1613  Data  2.000000  15.597000  0.450000  0.240431 0.132077
