Name,Type,survey,inc,Rad,g_obs,g_bar,shared,locked
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,0.35856675441786057,1.2939293222752978e-11,4.776630366670276e-12,0.8084520575184416,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,1.151244455530507,2.524979942244238e-11,1.681202530312416e-11,0.7170972701582048,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,1.972117149298233,4.767764546197013e-11,2.685242289655516e-11,0.6034531029108356,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,2.689250658133954,6.830787937980648e-11,3.352619818283937e-11,0.5582058077358774,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,3.4063841669696755,7.727694088786751e-11,3.165833143392198e-11,0.5546250527308719,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,4.123517675805396,8.400220919875891e-11,3.056792153483495e-11,0.5444495348403826,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,4.840651184641118,8.360968454275466e-11,3.610660674372199e-11,0.46687590981737503,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,5.5577846934768385,7.111474424505554e-11,2.552876315558243e-11,0.5328374899625828,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,6.274918202312559,6.595224505099159e-11,3.513006017472292e-11,0.380007834935842,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,6.992051711148281,6.198699744657991e-11,3.456484454898492e-11,0.37743933878937524,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,7.709185219984002,5.6774505816367195e-11,3.4036622974235717e-11,0.35209555227952133,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,8.426318728819723,5.428237303541155e-11,3.442077230482813e-11,0.3067435430800744,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,9.143452237655444,4.813717211033636e-11,2.9009182523812858e-11,0.30429621254914513,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,9.860585746491164,4.694326480642237e-11,1.4187742895107526e-11,0.576257164368668,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,10.577719255326887,4.7500830940314336e-11,1.834758132266223e-11,0.45816261875976466,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,11.294852764162608,4.897853370596022e-11,2.6371439160983343e-11,0.2773071999621794,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,12.011986272998328,5.3406907676810555e-11,1.3841730092477533e-11,0.4751608245851085,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,12.832858966766054,5.0311943856587765e-11,1.5414255024289592e-11,0.41331941225387214,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,13.51239915206167,5.098079865959097e-11,2.2631342441884158e-11,0.2268606020849872,0.0
2MASXJ10590914+0123002,Sc,SCII,55.334029832445985,14.361824383681189,5.120312604021263e-11,1.0507079158273005e-11,0.5060930408637032,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,0.40463139553487015,1.3805545686723802e-10,6.565728451194938e-12,0.8293816326920758,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,1.2138941866046102,2.144493359060363e-10,2.091577810146697e-11,0.7411244818414611,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,2.0231569776743505,2.0523512049582318e-10,3.244776253056605e-11,0.6505889420311942,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,2.832419768744091,2.1100531550444536e-10,4.01373809074809e-11,0.6274032611427394,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,3.641682559813831,1.8872136079816855e-10,5.22383886854347e-11,0.5161867693420885,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,4.450945350883571,1.8270539793734826e-10,5.927256946424468e-11,0.4532369413888632,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,5.260208141953312,1.6964258427400799e-10,4.978357821549227e-11,0.3981992193608931,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,6.069470933023052,1.6063177815287887e-10,4.5742862938575074e-11,0.4873557065598623,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,6.878733724092792,1.6402257861758845e-10,3.072811668337286e-11,0.5765440723892638,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,7.687996515162532,1.5633796150345198e-10,4.1523386428105276e-11,0.34283477504844434,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,8.497259306232273,1.503408435243938e-10,4.7279147409813887e-11,0.27170488620858074,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,9.306522097302013,1.5208438806623556e-10,3.9379579769847955e-11,0.26196387026686974,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,10.115784888371753,1.4123185810033663e-10,2.8237218676762078e-11,0.43798196277634693,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,11.067706184277505,1.0886199289305817e-10,2.5542162475498627e-11,0.41392418238621426,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,11.876968975347246,8.812154981358445e-11,2.896544729075935e-11,0.29761752075535586,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,12.686231766416986,9.029148790162978e-11,3.255094852833105e-11,0.2104205540484394,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,13.495494557486726,8.336580831733648e-11,1.7084000209115297e-11,0.4465962838574853,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,14.304757348556466,7.192894062596519e-11,2.271572215392107e-11,0.2678471859645487,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,15.114020139626206,7.847835068554993e-11,2.5671676787550365e-11,0.17801401769461242,0.0
2MASXJ15132872+0659283,Sc,SCII,53.74325519931257,15.923282930695947,7.37906857950503e-11,1.766764816498454e-11,0.29304031052949303,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,0.4128578068019295,1.8830943702750098e-11,2.0036569277280273e-12,0.7910997574576292,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,1.191859512762708,3.850887314144909e-11,4.851769901357013e-12,0.7731134100970077,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,1.8729220914842557,6.896946705757572e-11,7.1010551156405354e-12,0.7017008803565122,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,2.553984670205803,9.190248837624734e-11,9.211785342715558e-12,0.669717721955076,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,3.2350472489273505,9.766589872640934e-11,9.056594647616055e-12,0.6683914602664967,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,3.9161098276488975,9.731680513904935e-11,9.942565326921195e-12,0.639050026048562,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,4.695111533609676,9.452503367490516e-11,1.0574740033830844e-11,0.6121355799241393,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,5.520827147213535,9.091978953102542e-11,1.3797906094937835e-11,0.5041255299639537,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,6.299828853174313,7.786995858247267e-11,9.504965434314524e-12,0.6061975238901637,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,6.980891431895861,7.319334090393693e-11,7.738625263280248e-12,0.6421832599717183,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,7.661954010617409,6.699876676948762e-11,7.1966678284733724e-12,0.6520691178226272,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,8.343016589338955,5.7217815844202874e-11,6.289914391923771e-12,0.6860723745054901,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,9.024079168060503,5.613006991626146e-11,1.2863847365161574e-12,0.9315583927621454,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,9.803080874021282,6.107310431354355e-11,2.9905430078861915e-11,0.13623969981254255,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,10.628796487625142,5.885041272699289e-11,1.619906960104654e-11,0.21770023087241758,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,11.457519642531047,4.43283231267422e-11,1.206030645152105e-11,0.26070510229609284,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,12.088860772307466,3.930914982705465e-11,1.0193179403419609e-11,0.29015921657520233,0.0
2MASXJ15582240+1606100,Sc,SCII,83.0499599615665,12.706134370187216,3.873410652479933e-11,8.944714318906036e-12,0.3073564855280492,0.0
