UGC  763  3.25 0.01  52.8  0.2  85   3 23 a
UGC  763  3.31 0.02  53.7  0.2  86   2 23 a
UGC  763  3.36 0.02  54.6  0.3  84   3 23 a
UGC  763  3.42 0.02  55.5  0.3  86   3 23 a
UGC  763  3.48 0.02  56.6  0.3  89   3 23 a
UGC  763  3.56 0.02  57.9  0.4  92   4 23 a
UGC  763  3.63 0.20  59.0  3.2  85   5 23 r
UGC  763  3.65 0.03  59.2  0.5  91   3 23 a
UGC  763  3.77 0.03  61.2  0.5  97   4 23 a
UGC  763  3.90 0.04  63.3  0.6  99   3 23 a
UGC  763  4.01 0.04  65.2  0.6 101   4 23 a
UGC  763  4.14 0.04  67.3  0.7  97   4 23 a
UGC  763  4.31 0.05  70.1  0.9  94   4 23 a
UGC  763  4.40 0.16  71.5  2.5  86   4 23 r
UGC  763  4.52 0.06  73.4  1.0 105   4 23 a
UGC  763  4.69 0.07  76.2  1.1  95   3 23 r
UGC  763  5.04 0.29  81.8  4.6 109   3 23 a
UGC  763  5.32 0.37  86.5  6.0 103   5 23 r
UGC  763  6.33 0.30 102.8  4.9 106   5 23 r
UGC  763  6.82 0.39 110.8  6.4  95   4 23 a
UGC  763  7.27 0.16 118.1  2.5 111   4 23 r
UGC  763  7.82 0.17 126.9  2.7 106   5 23 r
UGC  763  7.87 0.30 127.8  4.9  96   3 23 a
UGC  763  8.35 0.05 135.6  0.8 102   2 23 a
UGC  763  8.43 0.29 136.9  4.7  98   6 22 r
UGC  763  8.50 0.03 138.1  0.5 106   2 23 a
UGC  763  8.68 0.07 141.0  1.1  98   2 23 a
UGC  763  9.02 0.18 146.5  2.9  87   3 23 a
UGC 1117  0.01 0.00   3.1  0.0   3   5  1 r
UGC 1117  0.02 0.00   5.0  0.6   8   6  5 a
UGC 1117  0.02 0.00   5.1  0.2  14   5  2 r
UGC 1117  0.03 0.00   7.0  0.5  28   3  7 a
UGC 1117  0.03 0.00   7.2  0.3  19   3  6 r
UGC 1117  0.04 0.00   8.5  0.5  24   2 18 a
UGC 1117  0.04 0.00   8.7  0.4  24   4  6 r
UGC 1117  0.05 0.00  10.4  0.6  20   3 11 r
UGC 1117  0.05 0.00  10.6  0.5  28   1 21 a
UGC 1117  0.05 0.00  12.3  0.6  22   3 12 r
UGC 1117  0.05 0.00  12.4  0.6  30   1 19 a
UGC 1117  0.06 0.00  14.3  0.5  29   2 17 a
UGC 1117  0.06 0.00  14.3  0.7  22   3 19 r
UGC 1117  0.07 0.00  15.9  0.5  33   2 19 a
UGC 1117  0.07 0.00  16.2  0.6  22   3 16 r
UGC 1117  0.08 0.00  18.0  0.6  29   2 24 r
UGC 1117  0.08 0.00  18.1  0.6  31   3 24 a
UGC 1117  0.09 0.00  19.8  0.5  23   2 24 r
UGC 1117  0.09 0.00  20.4  0.6  29   2 24 a
UGC 1117  0.09 0.00  21.6  0.5  29   2 24 r
UGC 1117  0.10 0.00  22.4  0.6  34   1 24 a
UGC 1117  0.10 0.00  23.4  0.5  30   2 24 r
UGC 1117  0.11 0.00  24.6  0.6  34   2 24 a
UGC 1117  0.11 0.00  25.1  0.6  33   2 24 r
UGC 1117  0.11 0.00  26.3  0.5  35   3 24 a
UGC 1117  0.12 0.00  27.0  0.6  32   3 24 r
UGC 1117  0.12 0.00  27.9  0.5  38   1 24 a
UGC 1117  0.13 0.00  28.8  0.6  32   3 24 r
UGC 1117  0.13 0.00  29.3  0.4  33   3 24 a
UGC 1117  0.13 0.00  30.7  0.5  37   3 24 r
UGC 1117  0.13 0.00  30.9  0.5  35   3 24 a
UGC 1117  0.14 0.00  32.5  0.5  34   2 24 r
UGC 1117  0.14 0.00  32.9  0.7  39   2 24 a
UGC 1117  0.15 0.00  34.3  0.4  35   2 24 r
UGC 1117  0.15 0.00  35.2  0.6  37   3 24 a
UGC 1117  0.16 0.00  36.1  0.5  34   3 24 r
UGC 1117  0.16 0.00  36.9  0.5  39   2 24 a
UGC 1117  0.17 0.00  38.1  0.4  33   2 24 r
UGC 1117  0.17 0.00  38.6  0.5  39   3 24 a
UGC 1117  0.17 0.00  39.7  0.5  32   3 24 r
