domain,choke_used,choke_z,choke_percentile
A2_intergalactic_filament,choke_F1,-0.3468016634401313,0.4104143700149147
A2_intergalactic_filament,choke_F1,-2.0106421855267116,0.0026587121457752414
A2_intergalactic_filament,choke_F1,-1.3238948323914095,0.07424940016860125
A2_intergalactic_filament,choke_F1,-1.4953957315244364,0.04273393424550937
A2_intergalactic_filament,choke_F1,-1.4145792011442826,0.05667596135140393
A2_intergalactic_filament,choke_F1,-1.7466903592324163,0.014720186758316581
A2_intergalactic_filament,choke_F1,-1.7433184236406682,0.015044419946825757
A2_intergalactic_filament,choke_F1,-1.2955132387038413,0.08118799040269763
A2_intergalactic_filament,choke_F1,-1.3903729585853333,0.060761299526619544
A2_intergalactic_filament,choke_F1,-1.4790951896765352,0.04578172621749562
A2_intergalactic_filament,choke_F1,-1.5238563301847536,0.03819466960638091
A2_intergalactic_filament,choke_F1,-1.6245440242128413,0.026587121457752414
A2_intergalactic_filament,choke_F1,-1.868120046590521,0.007651903248816549
A2_intergalactic_filament,choke_F1,-1.8193476347619304,0.009986382206082615
A2_intergalactic_filament,choke_F1,-1.9668287626950194,0.00415018481291745
A2_intergalactic_filament,choke_F1,-1.1405619057199894,0.12359769145969782
A2_intergalactic_filament,choke_F1,-1.290971047249073,0.08267946306983982
A2_intergalactic_filament,choke_F1,-0.9617603106326431,0.17923610660787237
A2_intergalactic_filament,choke_F1,-1.3725376470024764,0.06627326373127554
A2_intergalactic_filament,choke_F1,-1.9681078306254305,0.0040853381752156154
A2_intergalactic_filament,choke_F1,-0.7959204328507669,0.23503663835030153
A2_intergalactic_filament,choke_F1,-1.4389640810078235,0.05252577653848648
A2_intergalactic_filament,choke_F1,-1.429393331432535,0.054341482394137865
A2_intergalactic_filament,choke_F1,-2.443358253531413,0.0002593865508073406
A2_intergalactic_filament,choke_F1,-1.2032294009798872,0.10323584722132158
A2_intergalactic_filament,choke_F1,-1.2667321572218235,0.08877504701381234
A2_intergalactic_filament,choke_F1,-1.6510377992671845,0.02373386939887167
A2_intergalactic_filament,choke_F1,-1.065587031843978,0.14558070164061993
A2_intergalactic_filament,choke_F1,-0.09440573194441698,0.511023928409312
A2_intergalactic_filament,choke_F1,-0.7738612524969387,0.24784384929641398
A2_intergalactic_filament,choke_F1,-0.956738629697089,0.1807275792750146
A2_intergalactic_filament,choke_F1,-0.623486350104759,0.31252837040399456
A2_intergalactic_filament,choke_F1,-1.9340826344505821,0.0052525776538486476
A2_intergalactic_filament,choke_F1,-1.3634823483132477,0.06763504312301408
A2_intergalactic_filament,choke_F1,-1.6499452229602316,0.02399325594967901
A2_intergalactic_filament,choke_F1,-0.7119917145060947,0.2677517670708774
A2_intergalactic_filament,choke_F1,-1.2946871641908866,0.0815122235912068
A2_intergalactic_filament,choke_F1,-1.833615404352797,0.009143375915958757
A2_intergalactic_filament,choke_F1,-0.661518490197855,0.2869787951494715
A2_intergalactic_filament,choke_F1,-1.0593743828390911,0.14707217430776215
A2_intergalactic_filament,choke_F1,-1.6913451284559124,0.019648531223656052
A2_intergalactic_filament,choke_F1,-1.5389486129841168,0.03611957719992218
