ID,Len,Ng_5,Ng1,L0_5,L1_0,xlen,ylen,zlen,feed_proxy,density_proxy,ambient_resistance_proxy,smoothing_proxy,choke_F1,choke_F2,concentration_Ng,concentration_L,thickness_proxy
3802,7.101,4,11,4.626,15.015,4.105,0.703,5.585,0.5633009435290804,0.6514575411913816,0.9859174764117731,7.101,0.07932698824518807,0.372208279498004,0.36363636363636365,0.3080919080919081,0.09900014082523588
3803,4.027,4,6,8.356,11.991,0.862,3.095,2.351,0.9932952570151478,2.0749937919046437,0.4968959523218276,4.027,0.2466588669021971,4.14791362699579,0.6666666666666666,0.6968559753148195,0.21405512788676434
3804,23.581,18,25,22.186,28.713,11.582,18.72,5.063,0.7633264068529748,0.9408422034688945,0.2968915652432043,23.581,0.032370400188837405,2.4189629570690037,0.72,0.772681363842162,0.21470675543870063
3805,16.662,13,17,11.045,13.933,8.937,11.462,7.141,0.7802184611691274,0.6628856079702317,0.2401272356259753,16.662,0.04682621901147086,2.1538397659617625,0.7647058823529411,0.7927223139309553,0.42858000240067223
3806,15.746,15,19,11.736,15.801,5.296,13.461,3.139,0.9526228883525975,0.7453321478470722,0.25409627841991617,15.746,0.06049935782754969,2.7942969801814757,0.7894736842105263,0.7427378014049744,0.19935221643592022
3807,10.158,5,6,2.847,3.215,4.346,1.438,8.938,0.4922228785193936,0.2802717070289427,0.09854302027958259,10.158,0.048456672427583544,1.3999585765681457,0.8333333333333334,0.8855365474339036,0.14156329986217758
3808,11.098,7,12,4.665,5.875,5.281,2.253,8.946,0.630744278248333,0.4203460082897819,0.4506217336457019,11.098,0.056834049220430075,0.5883667382580431,0.5833333333333334,0.7940425531914894,0.2030095512704992
3809,6.026,32,46,40.336,49.858,3.329,4.965,0.124,5.310321938267507,6.6936608031861935,2.3234317955526054,6.026,0.8812349715014118,15.298703357042939,0.6956521739130435,0.8090176100124353,0.02057749751078659
3810,14.725,11,19,10.154,18.154,1.642,6.257,12.428,0.7470288624787776,0.6895755517826825,0.5433616298811544,14.725,0.050732011034212404,0.948047877716474,0.5789473684210527,0.5593257684256913,0.11151103565365025
3811,6.461,4,4,7.452,7.452,2.767,5.755,0.176,0.6190992106485064,1.1533818294381675,0.0001547748026621266,6.461,0.09582095815640092,4613.52731775267,1.0,1.0,0.02724036526853428
3812,16.907,17,19,8.426,9.832,16.318,1.125,1.919,1.0055006801916366,0.4983734547820429,0.1183533447684391,16.907,0.05947244810975552,4.234057336978876,0.8947368421052632,0.8569975589910496,0.06654048618915243
3813,5.555,3,4,0.643,1.013,3.701,0.879,4.002,0.54005400540054,0.11575157515751576,0.1801980198019802,5.555,0.09721944291638886,0.34690781765489237,0.75,0.6347482724580454,0.15823582358235824
3814,6.084,3,3,4.918,4.918,4.071,3.47,2.643,0.4930966469428008,0.8083497698882315,0.0001643655489809336,6.084,0.08104810107541105,2425.049309664694,1.0,1.0,0.4344181459566075
3815,27.364,19,26,20.807,26.47,11.251,12.019,11.565,0.6943429323198362,0.7603785996199385,0.2558470983774302,27.364,0.02537432145592151,2.0635899718295714,0.7307692307692307,0.7860596902153381,0.4111606490279199
3816,4.613,4,4,1.88,1.88,1.892,2.142,3.464,0.8671146759158898,0.40754389768046817,0.00021677866897897244,4.613,0.18797196529717963,1630.1755907218726,1.0,1.0,0.41014524170821587
3817,6.071,4,5,2.705,3.468,0.809,2.687,5.276,0.6588700378850272,0.4455608631197497,0.16488222698072805,6.071,0.10852743170565429,1.7804629894895092,0.8,0.7799884659746251,0.13325646516224676
3818,11.172,13,22,12.439,28.449,6.043,7.365,3.874,1.1636233440744719,1.113408521303258,0.8056749015395631,11.172,0.10415532975961975,1.6080780776516337,0.5909090909090909,0.43723856726071214,0.3467597565341926
3819,16.559,7,12,0.936,5.115,2.302,12.522,10.112,0.42273084123437404,0.056525152485053444,0.3020109910018721,16.559,0.025528766304388793,0.07911938960115458,0.5833333333333334,0.18299120234604105,0.13901805664593272
3820,29.279,30,38,37.396,45.989,27.048,3.974,5.996,1.0246251579630452,1.277229413572868,0.2732675296287441,29.279,0.03499522381102651,4.78901167443895,0.7894736842105263,0.813150970884342,0.1357286792581714
3821,8.633,12,20,8.245,14.709,0.227,0.453,8.504,1.3900150584964672,0.9550561797752809,0.9267925402525194,8.633,0.16101182190391142,1.432405219010545,0.6,0.560541165272962,0.02629445152322484
3822,6.535,6,10,5.855,9.39,2.777,4.019,4.238,0.918133129303749,0.8959449120122418,0.6122417750573833,6.535,0.14049474052084912,1.3435814726502002,0.6,0.6235356762513312,0.4249426166794185
3823,15.093,10,12,12.339,14.986,9.602,5.571,9.448,0.6625588020936858,0.817531305903399,0.13257801629894653,15.093,0.04389841662318199,4.085613722655667,0.8333333333333334,0.823368477245429,0.36911150864639236
3824,29.735,21,24,27.448,32.893,13.849,20.708,10.757,0.7062384395493526,0.9230872708928872,0.10092483605179081,29.735,0.02375108254748117,6.459457743668988,0.875,0.83446325966011,0.36176223305868505
3825,11.109,7,8,6.419,7.544,3.32,3.562,9.733,0.630119722747322,0.5778197857592943,0.09010712035286704,11.109,0.05672155214216599,4.040697802512548,0.875,0.8508748674443266,0.29885678278872985
3826,10.604,4,4,4.403,4.403,7.175,5.511,5.228,0.37721614485099964,0.41522067144473784,9.430403621274992e-05,10.604,0.03557300498406259,1660.8826857789513,1.0,1.0,0.4930215013202565
3827,9.754,6,10,7.082,12.559,5.327,6.041,4.588,0.6151322534344884,0.7260611031371745,0.41019069099856476,9.754,0.06306461486923196,1.0888194498433008,0.6,0.5638983995541047,0.4703711297929055
3828,5.231,4,6,3.562,6.382,3.908,0.741,3.117,0.7646721468170522,0.6809405467405849,0.38252724144523037,5.231,0.14618087302944985,1.3612004932345525,0.6666666666666666,0.5581322469445315,0.14165551519785893
3829,11.121,9,13,10.974,17.445,10.019,1.213,4.018,0.8092797410304828,0.9867817642298354,0.35976980487366245,11.121,0.07277041102692948,2.2197040435062534,0.6923076923076923,0.6290627687016337,0.10907292509666397
3830,7.573,7,9,10.471,11.879,4.192,4.918,3.84,0.9243364584708833,1.3826752938069458,0.26422817905717677,7.573,0.12205684120835643,4.836945055796412,0.7777777777777778,0.8814715043353818,0.5070645715040274
3831,6.62,5,7,2.497,2.915,1.783,1.111,5.962,0.7552870090634441,0.37719033232628396,0.30226586102719033,6.62,0.11409169321200062,0.9425045785264468,0.7142857142857143,0.8566037735849056,0.1678247734138973
3832,8.048,4,4,2.824,2.824,6.267,1.18,4.722,0.4970178926441352,0.3508946322067594,0.0001242544731610338,8.048,0.06175669640210427,1403.5785288270376,1.0,1.0,0.14662027833001987
3833,15.271,18,22,17.012,21.231,6.859,7.114,10.987,1.1787047344640167,1.1140069412612141,0.2619998690328073,15.271,0.077185825058216,5.011778291102687,0.8181818181818182,0.8012811454947953,0.44915198742714946
3834,4.558,10,14,6.193,7.87,2.396,0.29,3.82,2.1939447125932428,1.3587099605089952,0.8777972795085565,4.558,0.48133934019158464,3.3959259197925395,0.7142857142857143,0.7869123252858957,0.06362439666520403
3835,11.556,19,26,17.686,23.101,10.665,0.339,2.919,1.6441675320179994,1.5304603669089651,0.6058324679820007,11.556,0.1422782564916926,4.1535133511313145,0.7307692307692307,0.7655945630059305,0.029335410176531677
3836,15.132,9,12,18.544,21.299,14.053,2.139,1.623,0.5947660586835845,1.22548242135871,0.19832143801215965,15.132,0.039305184951333894,3.675222190012793,0.75,0.8706512042818912,0.10725614591593974
3837,6.587,6,6,2.71,2.71,3.154,4.869,2.501,0.9108850766661607,0.4114164262942159,0.00015181417944436012,6.587,0.13828527048218622,2468.498557765295,1.0,1.0,0.3796872627903446
3838,3.504,4,4,6.277,6.277,2.329,1.606,2.045,1.1415525114155252,1.7913812785388128,0.00028538812785388126,3.504,0.3257855340797732,7165.525114155253,1.0,1.0,0.45833333333333337
3839,15.843,25,30,19.294,22.387,14.789,2.646,3.66,1.5779839676828884,1.217824906898946,0.315659912895285,15.843,0.09960133609056923,6.087906953104109,0.8333333333333334,0.8618394604011257,0.1670138231395569
3840,13.622,10,12,13.423,15.146,10.862,0.915,7.29,0.7341065922771987,0.9853912788136837,0.14689472911466744,13.622,0.053891248882484116,4.924494146994921,0.8333333333333334,0.8862405915753334,0.06717075319336369
3841,9.087,9,16,8.21,16.45,1.361,5.204,7.176,0.9904258831297458,0.9034885000550238,0.7704412897545946,9.087,0.10899371444148187,1.1614621483352683,0.5625,0.4990881458966566,0.14977440299328712
3842,11.6,11,16,10.705,17.207,1.916,10.31,3.571,0.9482758620689655,0.9228448275862069,0.4311206896551725,11.6,0.08174791914387634,2.029852650159623,0.6875,0.6221305282733771,0.16517241379310343
3843,13.066,12,16,13.192,17.845,3.549,8.554,8.286,0.9184142048063676,1.0096433491504668,0.30621460278585644,13.066,0.07029038763250937,3.02817300420035,0.75,0.7392546931913702,0.27162100107148324
3844,15.645,10,11,11.522,12.271,8.783,5.42,11.141,0.6391818472355385,0.7364653243847875,0.0639821029082774,15.645,0.04085534338354353,7.357295947899976,0.9090909090909091,0.9389617798060468,0.3464365612016619
3845,3.051,5,8,17.19,23.802,2.296,0.383,1.927,1.6388069485414618,5.6342182890855455,0.9836119305145853,3.051,0.5371376429175555,9.387234736896943,0.625,0.7222082177968239,0.12553261225827597
3846,4.054,4,5,1.594,1.8,3.863,0.81,0.269,0.9866798223976319,0.3931919092254563,0.24691662555500735,4.054,0.2433842679816556,1.571196440461364,0.8,0.8855555555555555,0.06635421805624075
3847,11.161,9,14,7.408,13.791,7.939,3.096,6.218,0.8063793566884688,0.6637398082609086,0.44807812919989254,11.161,0.0722497407659232,1.1944927563183718,0.6428571428571429,0.5371619171923718,0.27739449870083327
3848,11.68,16,16,18.087,18.087,2.769,10.655,2.486,1.36986301369863,1.5485445205479451,8.561643835616438e-05,11.68,0.11728279226871834,24776.71232876712,1.0,1.0,0.2128424657534247
3849,2.714,4,4,7.605,7.605,0.281,1.078,2.361,1.4738393515106853,2.802137067059691,0.00036845983787767134,2.714,0.5430506085153594,11208.548268238765,1.0,1.0,0.10353721444362565
3850,12.122,13,21,16.784,23.731,3.247,8.354,7.768,1.072430292031018,1.3845900016498927,0.6600395974261672,12.122,0.08846974855890266,2.2496775429882025,0.6190476190476191,0.7072605452783278,0.2678600890942089
3851,3.509,6,6,4.426,4.426,2.652,1.444,1.761,1.7098888572242805,1.261328013679111,0.00028498147620404675,3.509,0.48728665067662597,7567.968082074665,1.0,1.0,0.4115132516386435
3852,24.649,18,26,35.679,48.799,21.869,4.173,7.634,0.7302527485902065,1.447482656497221,0.3245973467483467,24.649,0.02962605982353063,3.25642892350331,0.6923076923076923,0.7311420315990083,0.1692969288814962
3853,9.06,13,16,3.492,4.552,6.548,2.168,5.268,1.434878587196468,0.3854304635761589,0.3312362030905077,9.06,0.15837511999961015,1.6696421281206486,0.8125,0.7671353251318103,0.2392935982339956
3854,21.849,10,11,2.883,2.949,1.552,16.975,12.413,0.4576868506567806,0.13195111904434986,0.045814453750743736,21.849,0.02094772532641222,1.3181929974460527,0.9090909090909091,0.977619532044761,0.07103299922193236
3855,8.106,10,11,5.418,5.892,5.555,5.488,0.45,1.233654083395016,0.6683937823834197,0.12348877374784109,8.106,0.15219023974771972,6.677260563270927,0.9090909090909091,0.9195519348268839,0.055514433752775726
3856,14.286,13,18,16.238,22.559,9.804,5.85,6.598,0.9099818003639928,1.136637267254655,0.3500629987400252,14.286,0.06369745207643797,2.9546659616697686,0.7222222222222222,0.7198014096369519,0.4094918101637967
3857,9.564,7,8,6.403,6.725,4.58,5.844,5.675,0.7319113341698035,0.6694897532413215,0.10466332078628188,9.564,0.07652774301231738,4.681746526163089,0.875,0.9521189591078066,0.47887913007109995
3858,8.052,5,9,4.599,6.546,0.924,6.838,3.886,0.6209637357178341,0.5711624441132639,0.4968951813214109,8.052,0.07711919221532963,0.7137746114887077,0.5555555555555556,0.7025664527956004,0.11475409836065575
3859,12.759,12,17,13.072,18.57,6.759,4.793,8.877,0.9405125793557488,1.024531703111529,0.39195861744650834,12.759,0.07371365932720031,2.4583844105855523,0.7058823529411765,0.7039310716208939,0.37565639940434203
3860,15.33,11,13,5.424,7.052,1.755,11.098,9.875,0.7175472928897586,0.3538160469667319,0.13052837573385517,15.33,0.04680673795758373,1.9450157504418049,0.8461538461538461,0.7691435053885424,0.11448140900195694
3861,3.776,5,7,10.548,11.953,2.81,2.172,0.396,1.3241525423728815,2.7934322033898304,0.5299258474576272,3.776,0.35067599109451314,6.980090463242955,0.7142857142857143,0.8824562871245712,0.10487288135593222
3862,6.511,4,5,2.915,3.03,3.286,1.769,5.211,0.6143449546920596,0.44770388573183845,0.1537398249116879,6.511,0.09435493083889719,1.7890265164109431,0.8,0.9620462046204621,0.2716940562125633
3863,6.563,7,9,8.815,11.505,2.076,5.722,2.319,1.066585403016913,1.3431357610848698,0.30489105591954896,6.563,0.16251491741839297,4.698625850871609,0.7777777777777778,0.7661886136462407,0.3163187566661588
3864,11.124,7,9,3.383,4.044,4.217,6.914,7.145,0.6292700467457749,0.30411722402013663,0.17988133764832792,11.124,0.05656868453306139,1.0638783448980293,0.7777777777777778,0.836547972304649,0.3790902553038475
3865,7.128,10,14,11.97,13.953,1.358,6.558,2.059,1.4029180695847363,1.6792929292929293,0.561307519640853,7.128,0.1968179109967363,4.197183027475454,0.7142857142857143,0.8578800258009032,0.1905162738496072
3866,7.616,16,20,6.072,7.794,1.231,7.347,0.68,2.100840336134454,0.7972689075630253,0.5253413865546219,7.616,0.27584563237059534,3.188278560611948,0.8,0.7790608160123172,0.0892857142857143
3867,9.082,6,9,9.669,12.678,3.747,2.46,7.602,0.660647434485796,1.0646333406738604,0.3304338251486456,9.082,0.07274250544877736,2.128557162293623,0.6666666666666666,0.7626597255087553,0.27086544813917635
3868,3.016,6,7,4.67,4.964,2.706,0.894,0.952,1.9893899204244032,1.5484084880636604,0.3318965517241379,3.016,0.6596120425810356,9.28116975862334,0.8571428571428571,0.9407735697018532,0.2964190981432361
3869,8.53,6,8,9.583,11.488,2.167,5.475,5.647,0.7033997655334115,1.1234466588511138,0.23458382180539272,8.53,0.08246187169207639,3.3686556487289776,0.75,0.8341747910863511,0.25404454865181714
3870,5.084,6,7,1.29,1.536,0.315,2.007,4.623,1.1801730920535012,0.2537372147915028,0.19689221085759243,5.084,0.23213475453452032,1.5209023863626543,0.8571428571428571,0.83984375,0.06195908733280882
3871,3.52,9,16,7.963,12.292,1.948,0.809,2.789,2.5568181818181817,2.262215909090909,1.9889204545454546,3.52,0.7263688016528925,2.908147861993741,0.5625,0.6478197201431826,0.22982954545454548
3872,21.19,16,18,33.755,38.278,17.952,8.52,4.135,0.7550731477111845,1.5929683813119395,0.09443133553563,21.19,0.03563346614965476,12.737378361314859,0.8888888888888888,0.8818381315638226,0.19513921661160924
3873,14.649,9,14,8.148,14.472,9.62,5.104,7.339,0.614376407945935,0.556215441327053,0.34138849068195787,14.649,0.0419398189600611,1.0009875968693216,0.6428571428571429,0.5630182421227198,0.3484196873506724
3874,6.135,6,8,3.525,6.382,3.783,4.642,0.757,0.9779951100244499,0.5745721271393643,0.326161369193154,6.135,0.159412405871956,1.7228549539411226,0.75,0.5523346913193357,0.12339038304808476
3875,2.001,2,5,0.316,0.762,1.9,0.501,0.328,0.9995002498750625,0.15792103948025987,1.4997501249375313,2.001,0.4995003747501562,0.10524561111646774,0.4,0.4146981627296588,0.16391804097951027
3876,16.741,21,23,13.358,14.117,14.659,1.852,6.074,1.2544053521295024,0.7979212711307568,0.11952690998148259,16.741,0.07493013273576862,8.373986353696099,0.9130434782608695,0.9462350357724729,0.11062660534018279
3877,3.01,19,28,5.53,10.851,0.399,0.135,2.977,6.312292358803987,1.8372093023255816,2.9903654485049835,3.01,2.0971070959481684,3.8781220691241027,0.6785714285714286,0.5096304488065616,0.04485049833887044
3878,15.173,7,8,8.011,8.767,6.431,9.534,8.923,0.46134581163909577,0.5279773281486851,0.06597245106439069,15.173,0.030405708273848003,3.6921491478929034,0.875,0.913767537355994,0.42384498780728924
3879,13.109,12,14,9.159,11.95,10.235,6.197,3.312,0.9154016324662446,0.6986802959798613,0.15264322221374627,13.109,0.0698300123934888,4.189986782487924,0.8571428571428571,0.7664435146443516,0.2526508505606835
3880,19.889,20,25,45.072,53.805,7.891,15.391,6.481,1.0055809744079642,2.2661772839257885,0.25144552265071146,19.889,0.05055965480456354,9.062896556391877,0.8,0.8376916643434625,0.3258585147569008
3881,14.405,11,12,6.494,6.897,11.692,4.08,5.143,0.7636237417563346,0.4508156889968761,0.06948976049982644,14.405,0.053011019906722294,4.954018560405232,0.9166666666666666,0.9415687980281281,0.28323498785144047
3882,8.004,7,10,6.25,8.275,0.257,5.474,5.813,0.8745627186406797,0.7808595702148926,0.37493753123438284,8.004,0.10926570697659667,1.8213985309910856,0.7,0.755287009063444,0.032108945527236386
3883,10.566,7,11,6.608,10.151,6.892,6.675,3.769,0.6625023660798788,0.6254022335794056,0.3786674238122279,10.566,0.06270134072306253,1.0941803636730414,0.6363636363636364,0.6509703477489902,0.3567102025364376
3884,7.142,3,6,0.853,2.979,6.427,2.542,1.466,0.42005040604872584,0.11943433211985438,0.42019042285074204,7.142,0.05881411454056648,0.11939453394187377,0.5,0.2863376972138301,0.2052646317558107
3885,21.136,27,36,24.325,31.418,14.359,12.988,6.548,1.277441332323997,1.1508800151400453,0.4258610900832702,21.136,0.06043912435295217,3.4522564613688735,0.75,0.7742376981348271,0.3098031794095382
3886,15.273,14,16,13.662,14.611,2.936,13.156,4.016,0.9166502979113469,0.8945197407189158,0.1310155175800432,15.273,0.060017697761497214,6.258508930567127,0.875,0.9350489357333516,0.1922346624762653
3887,18.285,16,19,18.576,23.606,10.71,3.229,11.369,0.8750341810226961,1.0159146841673503,0.16412359857806944,18.285,0.04785530112237879,5.416406180165813,0.8421052631578947,0.7869185800220283,0.1765928356576429
3888,8.313,12,15,9.154,10.182,7.138,3.229,1.642,1.443522194153735,1.101166847106941,0.3610008420546132,8.313,0.1736463604178678,4.403199655209361,0.8,0.899037517187193,0.19752195356670274
3889,11.595,10,15,16.798,24.834,6.358,0.356,9.597,0.8624407072013799,1.4487278999568778,0.4313065976714101,11.595,0.07438039734380163,2.8968764246288297,0.6666666666666666,0.6764113715068051,0.03070288917636912
3890,8.186,4,4,3.497,3.497,1.534,7.053,2.075,0.4886391399951136,0.42719276814072804,0.0001221597849987784,8.186,0.059692052283791056,1708.771072562912,1.0,1.0,0.18739311018812607
3891,13.244,10,13,18.898,25.966,2.34,6.267,10.038,0.7550588945937783,1.4269102990033222,0.22659317426759287,13.244,0.057011393430517844,4.754782735765819,0.7692307692307693,0.7277978895478703,0.1766837813349441
3892,3.088,5,5,6.464,6.464,1.465,2.639,0.469,1.6191709844559585,2.093264248704663,0.0003238341968911917,3.088,0.5243429353808156,10466.321243523314,1.0,1.0,0.1518782383419689
3893,7.551,10,16,5.756,12.144,1.122,1.938,6.887,1.3243279035889286,0.7622831413057873,0.7947291749437161,7.551,0.17538443962242464,1.2702601921442882,0.625,0.47397891963109356,0.1485895907826778
3894,18.14,25,35,27.231,42.996,17.055,5.061,1.699,1.3781697905181918,1.5011576626240353,0.5513230429988975,18.14,0.07597407885987827,3.752518904669621,0.7142857142857143,0.6333379849288306,0.09366041896361632
3895,8.613,4,4,10.389,10.389,3.641,7.339,1.974,0.4644142575177058,1.2061999303378614,0.00011610356437942646,8.613,0.05392015064643049,4824.799721351445,1.0,1.0,0.22918843608498782
3896,11.622,9,11,10.483,12.308,3.606,7.941,7.078,0.7743933918430563,0.901996214076751,0.17217346411977283,11.622,0.06663168059224371,4.056954486102329,0.8181818181818182,0.8517224569385766,0.3102736189984512
3897,10.566,6,7,6.173,6.578,7.457,5.214,4.706,0.5678591709256104,0.5842324436872989,0.09473783834942266,10.566,0.05374400633405361,3.501892769354439,0.8571428571428571,0.9384311340833079,0.4453908763959871
3898,7.53,5,9,6.714,14.523,5.395,4.397,2.724,0.6640106241699867,0.8916334661354582,0.5313413014608234,7.53,0.08818202180212306,1.1142632668526096,0.5555555555555556,0.4623011774426772,0.36175298804780875
3899,6.577,3,3,1.689,1.689,6.243,1.822,0.108,0.45613501596472555,0.2568040139881405,0.0001520450053215752,6.577,0.06935305092971349,770.4120419644215,1.0,1.0,0.01642086057473012
3900,30.248,26,33,23.323,28.135,5.767,14.103,23.883,0.8595609627082782,0.7710592435863528,0.23145331922771753,30.248,0.028417117254307,2.863525258283841,0.7878787878787878,0.8289674782299626,0.19065723353610156
3901,7.18,19,28,33.644,41.729,5.749,2.14,3.518,2.6462395543175488,4.685793871866295,1.2536211699164346,7.18,0.36855704099130204,9.891132492551895,0.6785714285714286,0.8062498502240648,0.29805013927576607
3902,9.618,10,13,18.832,23.405,5.966,6.789,2.041,1.039717196922437,1.9579954252443335,0.31201913079642335,9.618,0.10810118495762497,6.524476591950461,0.7692307692307693,0.8046143986327707,0.2122062798918694
3903,15.102,9,9,6.917,6.917,13.413,1.815,5.549,0.5959475566150179,0.4580188054562309,6.621639517944644e-05,15.102,0.039461498915045544,4122.169249106078,1.0,1.0,0.12018275725069527
3904,4.636,6,6,3.929,3.929,0.73,3.411,2.922,1.2942191544434858,0.8474978429680758,0.00021570319240724764,4.636,0.27916720328806854,5084.987057808456,1.0,1.0,0.15746333045729077
3905,8.601,4,11,1.07,5.324,2.111,1.729,7.759,0.46506220206952675,0.12440413905359841,0.8139751191721892,8.601,0.054070712948439334,0.07107792546984626,0.36363636363636365,0.20097670924117206,0.20102313684455295
3906,15.752,9,12,13.51,15.623,4.459,9.972,8.808,0.5713560182833926,0.8576688674454037,0.19051549009649565,15.752,0.03627196662540582,2.5721492192631237,0.75,0.8647506880880753,0.28307516505840524
3907,10.144,5,8,4.042,6.952,5.086,7.148,4.854,0.49290220820189273,0.39846214511041006,0.295839905362776,10.144,0.048590517370060406,0.6638822810903201,0.625,0.5814154200230149,0.4785094637223975
3908,6.657,4,10,2.392,9.186,5.522,3.315,1.024,0.6008712633318312,0.359321015472435,0.9014571128135798,6.657,0.0902615687744977,0.2395074257439993,0.4,0.26039625517091225,0.15382304341294878
3909,5.036,4,6,1.696,2.442,2.937,1.417,3.775,0.7942811755361399,0.3367752184273233,0.39733915806195397,5.036,0.15772064645276807,0.6732138299396767,0.6666666666666666,0.6945126945126945,0.28137410643367755
3910,14.045,8,9,11.884,12.721,2.878,13.355,1.265,0.5695977216091136,0.8461374154503383,0.07127091491634033,14.045,0.04055519555778666,6.7623369866160905,0.8888888888888888,0.9342032859051962,0.09006763972944108
3911,5.597,3,3,1.46,1.46,3.672,3.148,2.755,0.5360014293371449,0.26085402894407717,0.00017866714311238162,5.597,0.09576584408382077,782.5620868322316,1.0,1.0,0.4922279792746113
3912,8.179,5,7,1.659,2.617,1.777,7.732,1.662,0.611321677466683,0.20283653258344542,0.2446509353221665,8.179,0.07474283866813583,0.5068379125023624,0.7142857142857143,0.6339319831868552,0.2032033255899254
3913,10.079,9,10,4.465,6.008,6.115,6.067,4.958,0.8929457287429308,0.4430002976485762,0.0993154082746304,10.079,0.0885946749422493,3.9830196591780083,0.9,0.7431757656458056,0.49191388034527234
3914,12.667,8,15,8.567,13.778,3.331,6.564,9.443,0.6315623273071761,0.6763243072550723,0.5526959816846926,12.667,0.049858871659207084,0.7728316609113809,0.5333333333333333,0.6217883582522863,0.26296676403252545
3915,14.092,13,22,16.351,31.187,2.691,11.639,5.149,0.9225092250922509,1.1603037184217995,0.6387311950042577,14.092,0.06546332849079271,1.6758080590471496,0.5909090909090909,0.524288966556578,0.19095940959409594
3916,7.586,3,6,0.871,3.597,1.536,7.17,1.281,0.39546533087266017,0.114816767730029,0.3955971526496177,7.586,0.052130942640740856,0.11477850822728657,0.5,0.24214623297192103,0.16886369628262587
3917,5.042,4,4,2.694,2.694,3.42,2.985,2.107,0.7933359777865927,0.5343117810392701,0.00019833399444664816,5.042,0.15734549341265228,2137.2471241570806,1.0,1.0,0.4178897262990877
3918,8.08,9,14,7.607,13.602,2.431,4.088,6.433,1.113861386138614,0.941460396039604,0.6189356435643565,8.08,0.13785413194784826,1.6942898549003071,0.6428571428571429,0.5592559917659168,0.30086633663366336
3919,18.153,12,13,32.968,35.744,4.941,14.681,6.399,0.6610477607007107,1.8161185478984194,0.05514240070511761,18.153,0.03641534516061867,21.771650923857177,0.9230769230769231,0.9223366159355417,0.27218641546851763
3920,3.193,3,4,3.036,3.575,2.161,0.352,2.082,0.9395552771688067,0.9508299404948325,0.3134982774819918,3.193,0.2942547062852511,2.849640181303194,0.75,0.8492307692307692,0.11024115252113999
3921,11.032,8,8,6.753,6.753,4.767,9.321,2.197,0.7251631617113851,0.6121283538796229,9.064539521392314e-05,11.032,0.06573270138790654,4897.026831036984,1.0,1.0,0.19914793328498911
3922,8.074,6,7,1.714,1.859,6.867,3.025,1.795,0.7431260837255388,0.2122863512509289,0.12397820163487737,8.074,0.09203939605220941,1.2724456618437299,0.8571428571428571,0.9220010758472297,0.22231855338122367
3923,17.557,20,26,28.536,38.959,15.929,2.367,5.089,1.1391467790624823,1.6253346243663498,0.34180099105769784,17.557,0.06488276921242139,5.41687926800983,0.7692307692307693,0.7324623321953848,0.1348180213020448
3924,4.085,4,9,4.016,7.355,3.683,1.327,1.05,0.9791921664626683,0.9831089351285189,1.2242350061199512,4.085,0.23970432471546346,0.7863298821263898,0.4444444444444444,0.5460231135282121,0.25703794369645044
3925,13.71,13,18,9.95,14.712,8.468,1.191,10.415,0.9482129832239241,0.7257476294675418,0.3647702407002188,13.71,0.06916214319649337,1.8865665233109465,0.7222222222222222,0.6763186514410006,0.08687089715536105
3926,8.595,4,5,0.353,0.383,5.411,4.462,3.978,0.46538685282140774,0.04107038976148923,0.11646305991855728,8.595,0.05414623069475366,0.1641174416043526,0.8,0.9216710182767623,0.46282722513089003
3927,10.639,5,7,4.377,6.139,1.327,9.293,4.402,0.4699689820471849,0.4114108468841057,0.1880815866152834,10.639,0.04417416881729344,1.0280131106549366,0.7142857142857143,0.7129825704512135,0.12472976783532287
3928,11.664,6,9,8.065,10.965,1.892,6.387,9.26,0.51440329218107,0.6914437585733881,0.2572873799725652,11.664,0.0441017911677872,1.382426708244028,0.6666666666666666,0.7355221158230734,0.1622085048010974
3929,12.26,10,11,13.106,13.778,9.255,2.992,5.718,0.8156606851549756,1.069004893964111,0.08164763458401304,12.26,0.06653023533074842,10.67936957007104,0.9090909090909091,0.9512265931194658,0.24404567699836868
3930,2.068,8,10,4.393,6.017,0.147,0.294,2.023,3.8684719535783363,2.124274661508704,0.9676015473887813,2.068,1.8706344069527738,8.492852219924854,0.8,0.73009805550939,0.07108317214700192
3931,7.253,3,7,4.797,7.941,1.689,6.056,2.155,0.41362194953812215,0.6613814973114572,0.5516338067006756,7.253,0.05702770571323895,0.4959121449473561,0.42857142857142855,0.6040800906686815,0.23286915758996277
3932,13.327,51,60,22.919,27.246,11.339,3.87,3.329,3.8268177384257522,1.7197418773917612,0.6753958130111802,13.327,0.2871477255515684,9.744121291743122,0.85,0.8411876972766645,0.24979365198469275
3933,10.183,13,18,14.779,19.913,5.425,1.018,8.08,1.2766375331434745,1.4513404694098007,0.4911126387115782,10.183,0.12536949161774277,3.7727306743306155,0.7222222222222222,0.7421784763722191,0.09997053913385054
3934,13.606,10,10,2.037,2.037,9.192,4.993,8.293,0.7349698662354843,0.14971336175216815,7.349698662354843e-05,13.606,0.05401807042742057,1497.1336175216816,1.0,1.0,0.36697045421137736
3935,9.168,5,8,2.365,4.517,8.63,0.653,2.43,0.5453752181500873,0.2579624781849913,0.3273342059336824,9.168,0.05948682571445106,0.4297941989086826,0.625,0.5235775957493912,0.07122600349040141
